Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
LBR,Liberia,2787,General government gross debt,% of GDP,,,,,,,,,,,,,,,,,,,,,401.625,399.129,397.795,514.916,466.25,419.11,386.931,314.728,201.877,113.394,21.791,19.322,17.593,17.914,21.676,25.88,28.302,34.122,40.541,46.664,52.604,58.43,60.928,65.443,66.58
LBR,Liberia,3092,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,,,5.3,12.149,14.16,10.33,3.555,6.945,9.514,11.391,17.49,7.427,7.291,8.487,6.832,7.578,9.858,7.742,8.844,12.435,23.429,22.326,20.5,17.5,24.5,24,13.5
LBY,Libya,345,Total investment (% of GDP),% of GDP,27.01,34.861,29.594,29.409,26.942,19.057,23.55,15.855,19.597,23.239,23.033,20.539,17.452,20.826,20.877,7.942,12.536,8.787,7.524,6.917,9.755,46.418,51.788,43.091,30.072,28.028,21.889,28.667,41.913,50.051,41.592,13.48,16.334,29.929,53.459,77.163,68.889,43.268,33.395,37.254,35.164,33.124,30.241,27.596,24.772
LBY,Libya,347,"Inflation, average consumer prices",Index,34.644,39.215,44.628,49.319,55.454,60.506,62.551,65.318,67.363,70.37,70.877,79.17,86.652,93.128,103.066,111.664,116.126,120.291,124.765,127.977,124.256,113.273,102.101,100,101.252,103.943,105.466,112.017,123.667,126.695,129.808,150.45,159.585,163.725,167.708,184.208,231.883,298.046,366.861,421.89,485.174,557.95,641.642,737.889,848.572
LBY,Libya,352,Population (WEO),Value,2988000,3126000,3273000,3411000,3558000,3539000,3676000,3834000,4325000,4522000,4260000,4360000,4460000,4560000,4650000,4750000,4840000,4920000,5010000,5090000,5180000,5260000,5340000,5420000,5510000,5590000,5690000,5780000,5880000,5960000,6041000,5923000,6283000,6266000,6259000,6322000,6385000,6448000,6513000,6578000,6644000,6710000,6777000,6845000,6913000
LBY,Libya,354,General government total expenditure,National Currency,,,,,,,,,,,2684000000,2698000000,2675000000,3083000000,3109000000,3230000000,4096000000,4937000000,4749000000,4642000000,5415000000,7877000000,10973000000,14475000000,18245000000,17994000000,22493000000,28727000000,43534000000,45947000000,50552000000,23366000000,45978000000,58133000000,44178000000,43264000000,37360000000,40127000000,46916000000,57504000000,63032000000,69287000000,78381000000,85005000000,91428000000
LBY,Libya,355,General government net lending/borrowing,National Currency,,,,,,,,,,,300000000,826000000,11000000,-589000000,-291000000,443000000,1507000000,-303000000,-341000000,980000000,2759000000,14000000,1877000000,2139000000,5027000000,19419000000,22964000000,24364000000,29364000000,-4162000000,10952000000,-6752000000,28735000000,-3371000000,-22783000000,-31101000000,-29185000000,-18192000000,-4467000000,-6805000000,-10430000000,-15889000000,-22727000000,-26871000000,-32054000000
LBY,Libya,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,416000000,942000000,127000000,-473000000,-175000000,559000000,1630000000,-180000000,-218000000,1103000000,2759000000,89000000,1877000000,2139000000,5027000000,19419000000,22964000000,24364000000,29364000000,-4162000000,10952000000,-6752000000,28735000000,-3371000000,-22783000000,-31101000000,-29185000000,-18192000000,-4467000000,-6805000000,-10430000000,-15889000000,-22727000000,-26871000000,-32054000000
LBY,Libya,360,Gross domestic product corresponding to fiscal year,National Currency,11529000000,9960000000,9930000000,9463000000,8861000000,8716000000,7556000000,6621000000,7169000000,7966000000,8672000000,9515000000,10107000000,9886000000,10559000000,11314000000,12904000000,13938000000,14005000000,16686000000,19602000000,20640000000,26012000000,33618000000,43059000000,61932000000,72198000000,85246000000,90345000000,63689000000,87375000000,39171000000,100627000000,65994000000,30871000000,23748000000,25753000000,42345000000,60386000000,62294000000,69858000000,78604000000,89273000000,102310000000,118186000000
LBY,Libya,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,-21.607,18.016,-25.381,-21.849,17.994,8.442,-26.187,4.435,-10.073,21.035,49.262,14.01,-8.029,14.055,0.927,20.457,11.033,22.444,11.091,-54.639,115.571,29.321,-9.333,-33.594,-42.826,-4.549,55.387,-6.269,23.344,-0.188,1.691,-7.159,0.373
LBY,Libya,363,Volume of exports (% change),Percent change,,,,,,,,,20.805,18.749,21.216,-19.241,-6.902,-7.263,-6.589,25.909,-15.505,2.893,-7.178,2.318,2.708,-4.815,-14.069,28.47,8.631,8.659,7.854,3.443,-6.557,-6.819,-0.838,-69.154,217.46,-23.803,-54.729,8.67,0.73,71.135,34.772,-23.087,-4.732,-3.958,-0.916,-0.008,0.156
LBY,Libya,2777,General government total expenditure,% of GDP,,,,,,,,,,,30.956,28.355,26.47,31.185,29.444,28.547,31.745,35.424,33.911,27.821,27.627,38.164,42.185,43.057,42.372,29.055,31.155,33.699,48.186,72.143,57.857,59.651,45.692,88.088,143.105,182.178,145.069,94.761,77.694,92.311,90.229,88.147,87.799,83.086,77.359
LBY,Libya,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,3.463,8.683,0.11,-5.959,-2.753,3.919,11.682,-2.172,-2.438,5.875,14.077,0.069,7.215,6.363,11.675,31.355,31.807,28.581,32.502,-6.534,12.534,-17.237,28.556,-5.108,-73.801,-130.96,-113.325,-42.961,-7.397,-10.924,-14.93,-20.213,-25.458,-26.264,-27.121
LBY,Libya,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,4.8,9.902,1.258,-4.785,-1.654,4.944,12.633,-1.291,-1.56,6.612,14.077,0.432,7.215,6.363,11.675,31.355,31.807,28.581,32.502,-6.534,12.534,-17.237,28.556,-5.108,-73.801,-130.96,-113.325,-42.961,-7.397,-10.924,-14.93,-20.213,-25.458,-26.264,-27.121
LBY,Libya,3092,"Inflation, average consumer prices",Percent change,14.286,13.194,13.804,10.512,12.439,9.111,3.38,4.423,3.131,4.464,0.721,11.7,9.45,7.474,10.671,8.342,3.996,3.586,3.719,2.574,-2.907,-8.839,-9.863,-2.057,1.252,2.658,1.465,6.211,10.401,2.448,2.458,15.902,6.072,2.594,2.433,9.839,25.881,28.533,23.089,15,15,15,15,15,15
LCA,St. Lucia,345,Total investment (% of GDP),% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.389,18.325,20.688,21.662,22.548,23.406,22.71,21.706,21.711,21.711,21.711
LCA,St. Lucia,346,Gross national savings (% of GDP),% of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.155,22.562,17.325,19.088,21.393,20.942,22.336,21.998,22.158,22.093,22.133
LCA,St. Lucia,347,"Inflation, average consumer prices",Index,39.645,45.641,47.747,48.45,49.443,49.691,50.772,54.345,54.796,57.204,59.682,62.987,66.553,67.069,68.856,72.892,73.566,73.562,75.918,77.751,81.52,85.819,85.599,86.485,87.748,91.179,94.429,97.095,102.483,102.323,105.648,108.574,113.11,114.775,118.813,117.644,114.022,114.141,116.346,118.579,121.147,123.597,126.069,128.59,131.162
LCA,St. Lucia,352,Population (WEO),Value,116000,118000,120000,121000,123000,125000,127000,129000,130000,133000,134000,136000,138000,139000,142000,145000,147000,150000,152000,154000,156000,158000,159000,161000,162000,164000,166000,168000,170000,165000,166000,167000,169000,171000,172000,173000,174000,176000,177000,178000,179000,180000,181000,182000,183000
LCA,St. Lucia,354,General government total expenditure,National Currency,,,,,,164000000,199000000,209000000,218000000,262000000,262000000,305000000,334000000,402000000,367000000,395000000,403000000,423000000,445000000,521000000,521000000,532000000,572000000,611000000,658000000,797000000,846000000,811000000,857000000,928000000,1041000000,1143000000,1208000000,1140000000,1114000000,1157000000,1160000000,1217000000,1369000000,1520000000,1473000000,1542000000,1603000000,1664000000,1729000000
LCA,St. Lucia,355,General government net lending/borrowing,National Currency,,,,,,-12000000,-15000000,6000000,24000000,12000000,5000000,-7000000,-12000000,-5000000,,-3000000,-12000000,-24000000,53000000,40000000,-29000000,-74000000,-75000000,-86000000,-76000000,-189000000,-173000000,-58000000,-28000000,-101000000,-167000000,-228000000,-329000000,-217000000,-146000000,-115000000,-68000000,-88000000,-160000000,-252000000,-146000000,-155000000,-167000000,-179000000,-192000000
LCA,St. Lucia,357,General government primary net lending/borrowing,National Currency,,,,,,-3000000,-6000000,18000000,34000000,22000000,13000000,1000000,-2000000,6000000,10000000,9000000,2000000,-8000000,75000000,64000000,5000000,-35000000,-35000000,-31000000,-9000000,-108000000,-95000000,26000000,61000000,-11000000,-65000000,-122000000,-206000000,-77000000,3000000,41000000,89000000,66000000,11000000,-72000000,47000000,56000000,58000000,60000000,61000000
LCA,St. Lucia,359,General government gross debt,National Currency,,,,,,,,,,,266000000,327000000,404000000,424000000,457000000,471000000,512000000,592000000,697000000,718000000,817000000,917000000,1185000000,1215000000,1427000000,1590000000,1662000000,1763000000,1798000000,1927000000,2121000000,2338000000,2622000000,2782000000,2946000000,2980000000,3091000000,3258000000,3426000000,3859000000,4187000000,4390000000,4605000000,4833000000,5050000000
LCA,St. Lucia,360,Gross domestic product corresponding to fiscal year,National Currency,424000000,461000000,449000000,507000000,625000000,721000000,843000000,940000000,1072000000,1232000000,1420000000,1518000000,1634000000,1671000000,1753000000,1858000000,1916000000,1990000000,2146000000,2233000000,2228000000,2160000000,2227000000,2433000000,2618000000,2823000000,3161000000,3459000000,3469000000,3534000000,3808000000,3895000000,3911000000,4040000000,4231000000,4462000000,4641000000,4931000000,5126000000,5388000000,5646000000,5873000000,6082000000,6297000000,6519000000
LCA,St. Lucia,362,Volume of imports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.556,21.648,-2.431,0.174,8.014,-1.227,2.661,2.702,3.393,2.378
LCA,St. Lucia,363,Volume of exports (% change),Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.976,-7.388,4.788,11.392,3.309,3.286,3.079,1.971,2.615,1.746
LCA,St. Lucia,2777,General government total expenditure,% of GDP,,,,,,22.774,23.568,22.242,20.33,21.256,18.429,20.067,20.439,24.073,20.931,21.246,21.035,21.27,20.748,23.328,23.375,24.616,25.7,25.119,25.131,28.246,26.76,23.453,24.695,26.248,27.343,29.338,30.886,28.203,26.324,25.924,24.996,24.684,26.706,28.207,26.087,26.257,26.355,26.434,26.518
LCA,St. Lucia,2779,General government net lending/borrowing,% of GDP,,,,,,-1.671,-1.797,0.627,2.256,0.997,0.322,-0.468,-0.737,-0.284,-0.02,-0.148,-0.64,-1.23,2.479,1.802,-1.308,-3.432,-3.38,-3.541,-2.887,-6.708,-5.487,-1.683,-0.796,-2.851,-4.379,-5.845,-8.406,-5.369,-3.441,-2.573,-1.471,-1.783,-3.129,-4.679,-2.578,-2.638,-2.75,-2.835,-2.944
LCA,St. Lucia,2783,General government primary net lending/borrowing,% of GDP,,,,,,-0.371,-0.704,1.91,3.216,1.812,0.932,0.073,-0.121,0.358,0.565,0.508,0.1,-0.424,3.478,2.859,0.211,-1.618,-1.562,-1.291,-0.333,-3.835,-2.996,0.76,1.75,-0.325,-1.701,-3.129,-5.259,-1.903,0.071,0.922,1.925,1.335,0.209,-1.336,0.835,0.951,0.948,0.946,0.933
LCA,St. Lucia,2787,General government gross debt,% of GDP,,,,,,,,,,,18.695,21.535,24.715,25.351,26.086,25.36,26.725,29.742,32.483,32.166,36.646,42.463,53.232,49.924,54.484,56.329,52.565,50.96,51.83,54.521,55.707,60.022,67.035,68.853,69.62,66.783,66.601,66.087,66.848,71.624,74.162,74.74,75.713,76.764,77.471
LCA,St. Lucia,3092,"Inflation, average consumer prices",Percent change,19.367,15.125,4.614,1.473,2.049,0.503,2.174,7.039,0.829,4.395,4.331,5.539,5.661,0.775,2.664,5.863,0.925,-0.006,3.202,2.415,4.848,5.273,-0.256,1.034,1.46,3.911,3.564,2.823,5.55,-0.157,3.25,2.769,4.178,1.472,3.518,-0.984,-3.079,0.105,1.931,1.919,2.166,2.022,2,2,2
LKA,Sri Lanka,345,Total investment (% of GDP),% of GDP,44.622,27.353,29.016,24.382,23.571,22.084,21.501,21.203,22.089,20.572,25.938,25.902,31.543,30.025,31.499,30.518,30.116,26.923,27.36,28.445,29.277,23.282,23.895,23.197,26.336,28.026,30.207,30.213,29.698,28.411,30.352,33.364,39.056,33.249,32.31,31.181,34.979,36.45,36.702,37.714,37.794,37.847,37.867,37.922,37.993
LKA,Sri Lanka,346,Gross national savings (% of GDP),% of GDP,26.356,13.22,13.519,15.305,21.615,15.012,12.958,13.822,12.965,12.579,21.957,19.921,26.583,24.918,24.383,23.788,24.626,23.954,25.447,24.821,23.773,22.318,22.691,22.857,23.595,25.859,25.573,26.431,21.362,27.964,28.457,26.294,33.235,29.83,29.804,28.844,32.849,33.806,33.531,34.92,35.188,35.399,35.528,35.718,35.871
LKA,Sri Lanka,347,"Inflation, average consumer prices",Index,4.123,4.863,5.39,6.142,7.164,7.271,7.85,8.456,9.639,10.755,13.066,14.658,16.327,18.245,19.786,21.305,24.7,27.063,29.599,30.988,32.902,37.56,41.148,44.838,48.879,54.247,59.683,69.138,75.8,78.4,83.3,88.9,95.6,102.233,105.058,107.408,111.692,119.042,124.125,129.711,135.677,142.054,148.873,156.242,164.054
LKA,Sri Lanka,352,Population (WEO),Value,15557000,15767000,15965000,16152000,16325000,16486000,16649000,16815000,16984000,17155000,17330000,17540000,17741000,17929000,18098000,18247000,18372000,18477000,18571000,18669000,18782000,18913000,19059000,19215000,19373000,19525000,19670000,19811000,19946000,20075000,20198000,20315000,20425000,20585000,20771000,20966000,21203000,21444000,21688000,21934000,22184000,22436000,22691000,22949000,23209000
LKA,Sri Lanka,354,General government total expenditure,National Currency,,,,,,,,,,,99814000000,120369000000,119824000000,141659000000,170764000000,202327000000,217066000000,233158000000,266205000000,277529000000,334398000000,385824000000,402600000000,417064000000,476548000000,584550000000,713474000000,841454000000,995910000000,1201930000000,1280210000000,1433180000000,1556500000000,1650700000000,1850240000000,2228820000000,2333880000000,2573060000000,2693230000000,3066600000000,3318170000000,3611520000000,3943720000000,4306840000000,4716230000000
LKA,Sri Lanka,355,General government net lending/borrowing,National Currency,,,,,,,,,,,-25152000000,-36320000000,-25764000000,-35295000000,-52469000000,-58091000000,-64774000000,-62200000000,-84515000000,-75559000000,-119679000000,-146026000000,-133631000000,-132642000000,-156394000000,-172162000000,-205573000000,-245896000000,-309429000000,-476360000000,-446015000000,-450176000000,-488964000000,-497390000000,-645618000000,-767928000000,-640326000000,-733494000000,-760770000000,-709404000000,-597111000000,-648643000000,-710264000000,-774855000000,-849001000000
LKA,Sri Lanka,357,General government primary net lending/borrowing,National Currency,,,,,,,,,,,-4484000000,-14247000000,176000000,-5092000000,-14438000000,-19865000000,-15851000000,-6954000000,-29617000000,-13436000000,-48479000000,-51719000000,-17116000000,-7516000000,-36612000000,-52003000000,-54796000000,-63215000000,-96954000000,-166684000000,-93423000000,-93477000000,-80466000000,-53383000000,-209223000000,-240701000000,-29431000000,2072000000,91420000000,228000000000,406295000000,417747000000,455925000000,495075000000,541642000000
LKA,Sri Lanka,359,General government gross debt,National Currency,,,,,,,,,,,310780000000,366698000000,405558000000,483909000000,551906000000,635696000000,716388000000,764071000000,924699000000,1051330000000,1218700000000,1452710000000,1863850000000,1863850000000,2139530000000,2222350000000,2582650000000,3041790000000,3588960000000,4161420000000,4590250000000,5133370000000,6078560000000,6884820000000,7482470000000,8594800000000,9478880000000,10534180000000,12063770000000,12881060000000,13602230000000,14381520000000,15235450000000,16187550000000,17195980000000
LKA,Sri Lanka,360,Gross domestic product corresponding to fiscal year,National Currency,83073000000,100615000000,117462000000,143931000000,181979000000,192193000000,212432000000,232849000000,262746000000,298147000000,380875000000,440721000000,503381000000,591304000000,685425000000,790400000000,909185000000,1053760000000,1204930000000,1309060000000,1488590000000,1665850000000,1872380000000,2085740000000,2392880000000,2807110000000,3363200000000,4095660000000,5047850000000,5533800000000,6413670000000,7219110000000,8732460000000,9592130000000,10361150000000,10950620000000,11906750000000,13317290000000,14350540000000,15521190000000,16868430000000,18378440000000,20063950000000,21937590000000,24022880000000
LKA,Sri Lanka,362,Volume of imports (% change),Percent change,16.562,-10.227,0,10.127,3.448,11.111,1,,-4.95,-6.25,5.6,13.2,15.7,17.1,12.2,2.662,0.338,12.36,8.5,0.184,12.971,4.971,-11.833,9.876,20.171,-4.141,7.62,-1.846,8.837,-27.574,16.52,35.261,-18.905,2.262,10.75,12.267,8.345,2.573,-0.784,6.106,3.834,4.462,4.63,4.535,5.456
LKA,Sri Lanka,363,Volume of exports (% change),Percent change,4.425,4.054,5.195,-4.938,16.883,11.111,5,-0.952,-2.885,1.98,16.5,1.2,4,14.3,9.4,7.16,4.147,10.619,-1.5,5.076,18.261,11.345,-13.515,8.383,7.7,-0.582,4.666,2.31,-2.271,-16.346,13.791,-11.016,-8.303,17.509,13.569,2.548,10.052,3.392,6.244,4.72,5.414,5.618,6.13,5.75,4.804
LKA,Sri Lanka,2777,General government total expenditure,% of GDP,,,,,,,,,,,26.206,27.312,23.804,23.957,24.914,25.598,23.875,22.126,22.093,21.201,22.464,23.161,21.502,19.996,19.915,20.824,21.214,20.545,19.729,21.72,19.961,19.853,17.824,17.209,17.857,20.353,19.601,19.321,18.767,19.758,19.671,19.651,19.656,19.632,19.632
LKA,Sri Lanka,2779,General government net lending/borrowing,% of GDP,,,,,,,,,,,-6.604,-8.241,-5.118,-5.969,-7.655,-7.35,-7.124,-5.903,-7.014,-5.772,-8.04,-8.766,-7.137,-6.359,-6.536,-6.133,-6.112,-6.004,-6.13,-8.608,-6.954,-6.236,-5.599,-5.185,-6.231,-7.013,-5.378,-5.508,-5.301,-4.571,-3.54,-3.529,-3.54,-3.532,-3.534
LKA,Sri Lanka,2783,General government primary net lending/borrowing,% of GDP,,,,,,,,,,,-1.177,-3.233,0.035,-0.861,-2.106,-2.513,-1.743,-0.66,-2.458,-1.026,-3.257,-3.105,-0.914,-0.36,-1.53,-1.853,-1.629,-1.543,-1.921,-3.012,-1.457,-1.295,-0.921,-0.557,-2.019,-2.198,-0.247,0.016,0.637,1.469,2.409,2.273,2.272,2.257,2.255
LKA,Sri Lanka,2787,General government gross debt,% of GDP,,,,,,,,,,,81.596,83.204,80.567,81.838,80.52,80.427,78.795,72.509,76.743,80.312,81.87,87.205,99.545,89.362,89.412,79.169,76.791,74.268,71.099,75.2,71.57,71.108,69.609,71.776,72.217,78.487,79.609,79.102,84.065,82.99,80.637,78.252,75.934,73.789,71.582
LKA,Sri Lanka,3092,"Inflation, average consumer prices",Percent change,26.145,17.969,10.826,13.964,16.638,1.481,7.976,7.717,13.992,11.568,21.495,12.186,11.383,11.747,8.448,7.675,15.937,9.565,9.371,4.692,6.176,14.158,9.551,8.969,9.011,10.983,10.02,15.842,9.636,3.43,6.25,6.723,7.537,6.939,2.763,2.237,3.988,6.581,4.27,4.5,4.6,4.7,4.8,4.95,5
LKA,Sri Lanka,3296,Unemployment rate (% of total labor force) (WEO),%,,,,,,,,,,,15.897,14.665,14.566,13.777,13.127,12.267,11.294,10.501,9.174,8.857,7.573,7.9,8.8,8.4,8.3,7.7,6.6,6.2,6,5.9,5,4.1,4,4.4,4.3,4.7,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
LSO,Lesotho,345,Total investment (% of GDP),% of GDP,30.154,30.569,32.95,28.918,32.082,31.667,29.429,32.945,37.377,40.539,46.748,57.6,58.421,60.101,55.605,58.804,59.608,50.143,45.018,40.783,36.485,31.075,25.841,24.557,22.408,19.893,20.865,23.364,26.248,27.898,26.806,25.156,31.398,30.156,30.703,28.654,27.939,23.409,24.107,31.664,21.71,25.752,28.675,24.113,20.354
LSO,Lesotho,346,Gross national savings (% of GDP),% of GDP,40.959,38.278,42.861,37.302,43.173,49.33,28.74,25.922,20.22,16.857,39.519,25.07,28.78,19.485,28.541,30.436,24.054,21.539,11.542,15.986,32.607,36.364,33.577,27.237,33.353,29.438,38.799,42.294,44.16,29.504,17.933,11.719,23.041,25.054,25.874,24.705,19.576,18.802,18.346,19.085,17.368,16.904,15.949,15.554,17.087
LSO,Lesotho,347,"Inflation, average consumer prices",Index,3.986,4.458,5.1,5.868,6.547,7.529,8.71,9.759,10.969,12.578,14.083,16.519,19.509,21.592,23.385,25.659,27.94,30.28,32.774,35.322,37.462,40.446,45.386,48.265,50.505,52.345,55.662,60.771,67.266,71.189,73.543,77.96,82.222,86.333,90.275,94.156,100,104.516,109.951,115.888,122.378,129.109,136.21,143.701,151.605
LSO,Lesotho,352,Population (WEO),Value,1281000,1315000,1349000,1384000,1358000,1390000,1425000,1492000,1532000,1576000,1621000,1643000,1708000,1749000,1786000,1877000,1862000,1864000,1865000,1867000,1868000,1869000,1871000,1872000,1874000,1875000,1877000,1889000,1902000,1915000,1928000,1941000,1954000,1967000,1980000,1994000,2007000,2021000,2034000,2048000,2062000,2087000,2112000,2138000,2164000
